from,to,interaction_type,n_references,curation_effort,is_stimulation,consensus_stimulation,is_inhibition,consensus_inhibition,is_directed,consensus_direction,PMDI_interaction
ABL1,PKD1,post_translational,4,4,0,0,0,0,1,0,12637538;17474147
ABL1,PKP4,post_translational,1,1,0,0,0,0,1,0,17570479
ABL1,PLCG1,post_translational,19,19,0,0,1,1,1,1,10708759;12652307;1383690;16525023;17474147;20841568;8657103
ABL1,PLEKHG2,post_translational,1,1,0,0,0,0,1,0,24378532
ABL1,PLK1,post_translational,2,2,1,1,0,0,1,1,27899378
ABL1,PLSCR1,post_translational,15,15,1,1,0,0,1,1,11390389;12871937;15212693;20841568;32292520
ABL1,PLSCR4,post_translational,2,2,0,0,0,0,1,0,14757045
ABL1,POLR2A,post_translational,5,5,0,0,0,0,1,0,20841568;7504297;7533294
ABL1,POLR2B,post_translational,2,2,0,0,0,0,1,0,7504297
ABL1,PPARG,post_translational,5,5,1,1,0,0,1,1,25368164;26385316;30323259
ABL1,PPM1B,post_translational,1,1,0,0,0,0,1,0,17164333
ABL1,PRDX1,post_translational,2,2,0,0,1,1,1,1,17352427;20178744
ABL1,PRDX2,post_translational,1,1,0,0,1,1,1,1,20178744
ABL1,PRKCA,post_translational,1,1,1,0,0,0,1,0,10713049
ABL1,PRKCD,post_translational,14,14,1,1,0,0,1,1,16631755;17126298;18923184;19737086;20841568;22761618;28637715;9109492
ABL1,PRKD1,post_translational,21,22,1,1,0,0,1,1,12505989;12637538;15024053;15212693;16891660;20841568;23329794;23717204;28174535;29933512
ABL1,PRKD2,post_translational,1,1,1,1,0,0,1,1,15604256
ABL1,PRKD3,post_translational,0,0,1,1,0,0,1,1,
ABL1,PRKDC,post_translational,7,7,0,0,1,0,1,0,15686624;9109492;9295282;9312071
ABL1,PRKN,post_translational,14,14,0,0,1,1,1,1,20823226;21209200;21639795;22761618;23348931;28222786;29103051;29941042;32169097;33468256
ABL1,PSMA7,post_translational,11,11,1,0,1,1,1,1,16678104;20841568;25620702
ABL1,PSTPIP1,post_translational,11,12,1,1,0,0,1,1,11163214;20841568
ABL1,PTPN11,post_translational,6,6,1,1,0,0,1,1,18827006;20841568;8195176
ABL1,PTPN12,post_translational,3,3,0,0,1,0,1,0,11163214;15588985
ABL1,PTPN18,post_translational,2,2,0,0,0,0,1,0,11163214;15588985
ABL1,PTPN6,post_translational,37,39,1,1,0,0,1,1,10488096;10574931;12468540;14699166;14757045;16497976;20841568;7512963;8114715;8692915
ABL1,PXN,post_translational,19,19,1,1,0,0,1,1,10823820;11695992;11774284;12408869;15107421;15572663;15592455;15817476;16094384;16254239;16713569;20841568;30360778;7537852;7615549;9603926
ABL1,PYCARD,post_translational,2,2,0,0,0,0,1,0,31333677;33568399
ABL1,RAC1,post_translational,0,0,1,1,0,0,1,1,
ABL1,RACK1,post_translational,11,11,1,1,0,0,1,1,19423701;20841568;21124943;21978545;26824030;27170279
ABL1,RAD51,post_translational,48,48,1,1,1,0,1,1,10212258;11376695;11684015;12052432;12359302;15033353;15212693;15279774;15330855;19285032;19427856;20841568;21653319;22743550;23331499;23675572;26546517;28571978;9461559
ABL1,RAD52,post_translational,16,16,1,1,0,0,1,1,12379650;14757045;20841568;21804533;29590107;31652722;32050645
ABL1,RAD9A,post_translational,20,20,1,0,1,1,1,1,11971963;12628935;12709442;15459660;20841568;21051857;21199784;21435002;23331499
ABL1,RAN,post_translational,3,3,1,1,0,0,1,1,11420673;20841568
ABL1,RAPGEF1,post_translational,15,15,1,1,0,0,1,1,16443220;17474147;20581864;20841568
ABL1,RAPH1,post_translational,7,7,1,1,0,0,1,1,20417104;20841568
ABL1,RASA1,post_translational,3,3,0,0,0,0,1,0,1383690;8195713
ABL1,RB1,post_translational,13,13,0,0,1,1,1,1,16158058;20841568;7828850;8242749;8626527;9071815
ABL1,RBM39,post_translational,3,3,1,1,0,0,1,1,27018250
ABL1,RFX1,post_translational,1,1,0,0,0,0,1,0,9583676
ABL1,RIN1,post_translational,19,19,1,1,0,0,1,1,15886098;15951569;16497976;17145710;17570479;18083107;19534553;32152405;33961781;37219487;9144171
ABL1,ROBO1,post_translational,9,9,1,0,1,1,1,1,10892742;17618275;20841568
ABL1,ROS1,post_translational,1,1,0,0,0,0,1,0,11266449
ABL1,RYBP,post_translational,1,1,0,0,0,0,1,0,8943360
ABL1,SFN,post_translational,4,4,0,0,0,0,1,0,15696159;17145710;36931259
ABL1,SH3BP1,post_translational,2,2,0,0,0,0,1,0,1379745;17352427
ABL1,SH3BP2,post_translational,1,1,0,0,0,0,1,0,8438166
ABL1,SHC1,post_translational,10,10,1,1,0,0,1,1,10194451;10592173;1623525;19380743;20841568;8112292;8617726
ABL1,SHC2,post_translational,0,0,1,1,0,0,1,1,
ABL1,SHC3,post_translational,0,0,1,1,0,0,1,1,
ABL1,SHC4,post_translational,0,0,1,1,0,0,1,1,
ABL1,SHD,post_translational,6,6,0,0,0,0,1,0,20841568;9315092
ABL1,SHE,post_translational,5,5,0,0,0,0,1,0,20841568;9315092
ABL1,SLC9A2,post_translational,1,1,0,0,0,0,1,0,10187839
ABL1,SNCA,post_translational,17,17,1,1,0,0,1,1,11162638;11821392;12893833;24412932;26807843;27348587;27356045;27833551;29103051;31802003;33542205
ABL1,SNW1,post_translational,3,3,0,0,0,0,1,0,28666867;31214487
ABL1,SORBS1,post_translational,13,13,1,1,0,0,1,1,11374898;17145710;18768933;19891780;20841568
ABL1,SORBS2,post_translational,15,15,1,1,0,0,1,1,12475393;18559503;18768933;20841568;21071413;23331499;24475245;9211900
ABL1,SORBS3,post_translational,7,8,1,1,0,0,1,1,16831423;20841568
ABL1,SOS1,post_translational,5,5,1,1,0,0,1,1,15039778;20841568;8112292
ABL1,SOS2,post_translational,3,3,0,0,0,0,1,0,14679214;17474147
ABL1,SPHK1,post_translational,0,0,1,1,0,0,1,1,
ABL1,SPTLC1,post_translational,3,3,0,0,1,1,1,1,23629659
ABL1,SRC,post_translational,16,16,1,0,0,0,1,0,10500097;10964922;11494128;11781820;12522270;17318191;17474147
ABL1,SRCIN1,post_translational,2,2,0,0,0,0,1,0,23383002
ABL1,STAT1,post_translational,8,8,1,1,0,0,1,1,17992189;20841568;33644712;8940193
ABL1,STAT3,post_translational,7,7,1,1,0,0,1,1,16846476;20841568;23383209;8940193
ABL1,STAT5A,post_translational,6,6,1,1,0,0,1,1,20841568;24836440;31503360;8940193
ABL1,STAT5B,post_translational,5,5,1,1,0,0,1,1,20841568;31503360;8940193
ABL1,STAT6,post_translational,4,4,1,1,0,0,1,1,20841568;8940193
ABL1,STH,post_translational,1,1,1,1,0,0,1,1,21769920
ABL1,STK3,post_translational,4,4,1,1,0,0,1,1,22590567;27618557
ABL1,STK4,post_translational,14,14,1,1,0,0,1,1,21715626;22590567;22761618;24868554;25665457;26721416;27618557;29766810;30903103;32140159;34725466
ABL1,STX17,post_translational,3,3,0,0,1,1,1,1,23006999
ABL1,STXBP1,post_translational,4,4,0,0,0,0,1,0,17892306;20841568
ABL1,SYK,post_translational,3,3,1,1,0,0,1,1,23100514;7797565
ABL1,SYNJ2,post_translational,6,6,1,1,0,0,1,1,15659545;17474147;20841568
ABL1,TARDBP,post_translational,1,1,1,1,0,0,1,1,36552734
ABL1,TBX21,post_translational,2,2,0,0,0,0,1,0,21690296;24901011
ABL1,TERT,post_translational,7,7,0,0,1,1,1,1,10837221;20841568
ABL1,TFEB,post_translational,1,1,0,0,1,1,1,1,33163944
ABL1,TOP1,post_translational,9,9,1,1,0,0,1,1,15448168;20841568
ABL1,TP53,post_translational;transcriptional,13,13,1,1,0,0,1,1,10629029;10713716;11753601;15459660;15865930;16713569;17992189;19788416;21051857;21199784;21435002
ABL1,TP53BP1,post_translational,1,1,1,1,0,0,1,1,10629029
ABL1,TP63,post_translational,2,2,1,1,1,0,1,1,19783996
ABL1,TP73,post_translational,56,58,1,1,0,0,1,1,10391235;10391249;10391250;10391251;11223036;11278685;12070014;15459660;15686624;17535448;18988627;19442657;19788416;20057499;20195489;20841568;21051857;21188172;21199784;21435002;22469882;23318434;23331499;25666857;25893286;26512706;27294865;28690977;29755130;32971841;33921128
ABL1,TRAF6,post_translational,1,1,0,0,0,0,1,0,10635328
ABL1,TRIM33,post_translational,1,1,0,0,0,0,1,0,30177833
ABL1,TRIO,post_translational,1,1,0,0,0,0,1,0,30746323
ABL1,TRIP10,post_translational,4,4,1,1,0,0,1,1,19631450;20841568
ABL1,TUB,post_translational,5,5,1,1,0,0,1,1,10455176;20841568
ABL1,TUBA4A,post_translational,4,4,0,0,0,0,1,0,17892306;20841568
ABL1,TUBB,post_translational,4,4,0,0,0,0,1,0,17892306;20841568
ABL1,UBE3A,post_translational,2,2,0,0,1,1,1,1,23581475
ABL1,UNG,post_translational,1,1,0,0,0,0,1,0,23047475
ABL1,VASP,post_translational,4,4,0,0,0,0,1,0,24401601;26221026;26336132;28783324
ABL1,VAV1,post_translational,11,11,1,1,0,0,1,1,11790798;19234221;23325923;23331499
ABL1,VAV2,post_translational,1,1,1,1,0,0,1,1,11790798
ABL1,VCL,post_translational,4,4,1,1,0,0,1,1,24751539;28553939;28820336
ABL1,WAS,post_translational,0,0,0,0,0,0,1,0,
ABL1,WASF1,post_translational,3,3,0,0,0,0,1,0,10970852
ABL1,WASF2,post_translational,17,17,1,1,0,0,1,1,15657136;16899465;17101133;20533885;20841568;21419341;22448228;23354023;33869225;34022881;35271311;37219487
ABL1,WASF3,post_translational,9,9,1,1,0,0,1,1,17623672;20841568;23354023
ABL1,WASL,post_translational,24,25,1,1,0,0,1,1,16199863;17389395;18452278;18707149;19415658;19664994;19901323;20068231;20146487;20841568
ABL1,WRN,post_translational,5,5,1,0,1,1,1,1,12944467;20841568
ABL1,XRCC6,post_translational,3,3,0,0,0,0,1,0,16713569;9798959
ABL1,YAP1,post_translational,31,33,1,1,0,0,1,1,15459660;18280240;18701449;18955976;19788416;20841568;21051857;21199784;21435002;25361080;27807512;29179447;29449692;30250159;30574018;31448276;32081881;32390875;33924049
ABL1,YTHDC1,post_translational,9,9,1,0,1,1,1,1,15175272;20841568;23331499
ABL1,YWHAH,post_translational,6,6,0,0,0,0,1,0,15696159;17145710;25852190;33961781;35271311
ABL1,YWHAZ,post_translational,6,6,0,0,0,0,1,0,15696159;17145710;25852190;35271311
ABL1,YY1,post_translational,2,2,0,0,0,0,1,0,26198631;29807053
ABL1,ZAP70,post_translational,15,15,0,0,0,0,1,0,10037717;10202147;10318843;12522270;15268851;15292262;15592455;16094384;19290927;7760813;7961936
ABL1,ZDHHC16,post_translational,6,10,1,1,0,0,1,1,12021275;20841568
ABL1,ZNF746,post_translational,1,1,1,1,0,0,1,1,34581802
ABL2,ABI2,post_translational,1,1,0,0,0,0,1,0,33961781
ABL2,ARHGAP35,post_translational,6,6,0,0,0,0,1,0,15592455;17389395;18083107;18829532;19534553;19690332
ABL2,CAT,post_translational,12,12,1,1,0,0,1,1,12777400;12950161;20841568
ABL2,CBL,post_translational,0,0,1,1,0,0,1,1,
ABL2,CEBPB,post_translational,2,2,1,1,0,0,1,1,19563810
ABL2,CRK,post_translational,40,40,1,0,1,1,1,1,11956190;12198159;15886098;16713569;17016520;17474147;19380743;20068231;25814554;33961781;8194526;8875975;9480911;9642287
ABL2,CTTN,post_translational,4,4,1,1,0,0,1,1,17306540;20841568
ABL2,DBN1,post_translational,4,4,0,0,0,0,1,0,17892306;20841568
ABL2,EGFR,post_translational,10,10,0,0,0,0,1,0,16273093;24658140;25402006;31980649
ABL2,EPHB2,post_translational,5,5,0,0,0,0,1,0,11494128;20841568
ABL2,ERBB2,post_translational,4,4,0,0,0,0,1,0,16273093;19275932;22973453
ABL2,ERBB3,post_translational,3,3,0,0,0,0,1,0,16273093;22973453
ABL2,ERBB4,post_translational,3,3,0,0,0,0,1,0,16273093;22973453
ABL2,GPX1,post_translational,10,10,1,1,0,0,1,1,12893824;20841568
ABL2,HCK,post_translational,1,1,0,0,0,0,1,0,12748290
ABL2,HLCS,post_translational,0,0,1,1,0,0,1,1,
ABL2,HRAS,post_translational,4,4,0,0,0,0,1,0,15886098;17145710;25999467;26866052
ABL2,IRF3,post_translational,1,1,1,1,0,0,1,1,30842273
ABL2,ITGB1,post_translational,1,1,0,0,0,0,1,0,23092334
ABL2,LGALS3,post_translational,2,2,1,1,0,0,1,1,20150913
ABL2,MAPT,post_translational,2,2,0,0,0,0,1,0,19542604;20110615
ABL2,MYH10,post_translational,4,4,0,0,0,0,1,0,17892306;20841568
ABL2,NFKBIB,post_translational,5,5,1,1,0,0,1,1,16286457;20841568
ABL2,PDGFRB,post_translational,3,3,1,0,1,0,1,0,19275932
ABL2,POLR2B,post_translational,2,2,0,0,0,0,1,0,7504297
ABL2,PRKD1,post_translational,0,0,1,1,0,0,1,1,
ABL2,PRKD2,post_translational,0,0,1,1,0,0,1,1,
ABL2,PRKD3,post_translational,0,0,1,1,0,0,1,1,
ABL2,PSMA7,post_translational,3,3,0,0,1,1,1,1,16678104
ABL2,RAPH1,post_translational,4,4,1,1,0,0,1,1,20417104;20841568
ABL2,RIN1,post_translational,16,17,1,1,0,0,1,1,15886098;15951569;17145710;18083107;19534553;20841568;33961781;9144171
ABL2,SIVA1,post_translational,11,11,1,1,0,0,1,1,11278261;20841568
ABL2,SORBS2,post_translational,9,9,1,1,0,0,1,1,20841568;21071413;23331499;9211900
ABL2,WASL,post_translational,5,5,1,1,0,0,1,1,16199863;20841568;34022881
ABL2,WWTR1,post_translational,1,1,0,0,0,0,1,0,31825826
ABR,RAC1,post_translational,1,1,0,0,1,1,1,1,32203420
ABR,RHOA,post_translational,0,0,1,1,0,0,1,1,
ABRAXAS1,BRCA1,post_translational,27,27,1,1,0,0,1,1,17525340;17643121;17643122;19261746;19261748;19261749;19305427;21282113;22357538;23416467;25184681;26778126;34591612;37198153
ACAA2,BNIP3,post_translational,2,2,0,0,1,1,1,1,19136941
ACACA,PRKAB1,post_translational,0,0,1,0,0,0,1,0,
ACAP1,ARF6,post_translational,0,0,0,0,1,1,1,1,
ACAP2,ARF6,post_translational,0,0,0,0,1,1,1,1,
ACAT1,IDH2,post_translational,1,1,0,0,1,1,1,1,34289383
ACAT1,ME1,post_translational,1,1,1,1,0,0,1,1,31735643
ACAT1,PDHA1,post_translational,1,1,0,0,1,1,1,1,34289383
ACAT1,PDHA2,post_translational,1,1,0,0,1,1,1,1,34289383
ACAT1,PDP1,post_translational,1,1,0,0,1,1,1,1,34289383
ACD,RPA1,post_translational,1,1,0,0,1,1,1,1,18680434
ACD,RPA2,post_translational,1,1,0,0,1,1,1,1,18680434
ACD,RPA3,post_translational,1,1,0,0,1,1,1,1,18680434
ACD,TERT,post_translational,4,4,1,1,0,0,1,1,17237768;23103865;35201900;35418675
ACD,TINF2,post_translational,20,20,1,1,0,0,1,1,15181449;15231715;15383534;16713569;16880378;21044950;25416956;25910212;26496610;29160297;31515488;33961781
ACE,AGT,post_translational,8,8,1,1,0,0,1,1,10969042;11076943;15283675;23056909
ACE,AGTR2,post_translational,4,3,0,0,0,0,1,0,11459796
ACE,BDKRB2,post_translational,8,6,0,0,0,0,1,0,10748135;17077303
ACE2,AGT,post_translational,8,8,1,1,0,0,1,1,10969042;11815627;15283675
ACE2,APLN,post_translational,1,1,1,1,0,0,1,1,11815627
ACE2,CCL2,post_translational,0,0,1,1,0,0,1,1,
ACE2,SLC6A19,post_translational,9,9,0,0,0,0,1,0,32132184;33737693;34189428;34433803;36057605;37684251
ACE2,TIGIT,post_translational,1,1,0,0,0,0,1,0,32589946
ACHE,APAF1,post_translational,6,6,1,1,0,0,1,1,11864614;12522243;14622304;15087373;17377525;18439902
ACHE,BCHE,post_translational,0,0,0,0,1,1,1,1,
ACHE,COX5B,post_translational,0,0,1,1,0,0,1,1,
ACHE,PNPLA6,post_translational,0,0,0,0,1,1,1,1,
ACHE,SUCLA2,post_translational,0,0,1,1,0,0,1,1,
ACHE,TG,post_translational,0,0,0,0,1,1,1,1,
ACKR1,CCR5,post_translational,1,1,0,0,0,0,1,0,29637711
ACKR3,CXCR4,post_translational,9,9,0,0,0,0,1,0,19380869;21730065;25775528;27331810;28862946;29386406;29637711
ACKR3,EGFR,post_translational,1,1,0,0,0,0,1,0,26921391
ACKR3,HIC1,post_translational,0,0,0,0,1,0,1,0,
ACOD1,NOS3,post_translational,0,0,0,0,0,0,1,0,
ACOX1,TP73,post_translational,1,1,0,0,1,1,1,1,31401980
ACP1,AKT1,post_translational,3,3,0,0,1,1,1,1,17353188
ACP1,AKT2,post_translational,2,2,0,0,1,1,1,1,17353188
ACP1,AKT3,post_translational,2,2,0,0,1,1,1,1,17353188
ACP1,ARHGAP35,post_translational,0,0,0,0,1,1,1,1,
ACP1,CTNNB1,post_translational,3,3,1,1,0,0,1,1,12438242;16287083
ACP1,EGFR,post_translational,3,3,0,0,0,0,1,0,2787757;7532092;9784386
ACP1,EPHA2,post_translational,5,5,1,1,1,0,1,1,12167657;21538645;23331499
ACP1,FABP4,post_translational,2,2,0,0,0,0,1,0,1304913
ACP1,FCGR2A,post_translational,1,1,0,0,0,0,1,0,17537991
ACP1,INSR,post_translational,3,3,0,0,0,0,1,0,1304913;17353188;9299573
ACP1,KDR,post_translational,2,2,0,0,0,0,1,0,10608891
ACP1,LAT,post_translational,1,1,0,0,0,0,1,0,17537991
ACP1,PDGFRB,post_translational,5,5,0,0,1,1,1,1,12149261;1691440;7876130
ACP1,PKM,post_translational,1,1,1,1,0,0,1,1,30251652
ACP1,PTK2,post_translational,3,3,0,0,1,1,1,1,12055185;12815062;25781955
ACP1,SLC4A1,post_translational,1,1,0,0,0,0,1,0,2418829
ACP1,SRC,post_translational,3,3,1,1,1,0,1,1,19088431
ACP1,STAT5A,post_translational,1,1,0,0,0,0,1,0,14637146
ACP1,ZAP70,post_translational,6,6,1,1,1,0,1,1,11976341;16189514
ACP3,ERBB2,post_translational,8,8,0,0,0,0,1,0,10851066;11067847;9705354
ACP4,ERBB4,post_translational,1,1,0,0,0,0,1,0,15219672
ACP4,VSTM2B,post_translational,1,1,0,0,0,0,1,0,32589946
ACP5,ARSA,post_translational,1,1,0,0,0,0,1,0,8706666
ACP6,HEXIM1,post_translational,0,0,1,1,0,0,1,1,
ACR,MAPT,post_translational,1,1,0,0,0,0,1,0,33421551
ACR,SYN1,post_translational,1,1,0,0,0,0,1,0,30028969
ACSL3,PTPN11,post_translational,1,1,0,0,0,0,1,0,28490657
ACSL4,MTOR,post_translational,1,1,0,0,0,0,1,0,26536660
ACSL4,PTK2,post_translational,1,1,0,0,0,0,1,0,26536660
ACSL4,RPS6KB1,post_translational,1,1,0,0,0,0,1,0,26536660
ACSM3,NOS1,post_translational,2,2,0,0,0,0,1,0,25940762;29152213
ACSM3,NOS3,post_translational,1,1,0,0,0,0,1,0,23691311
ACSM3,RERE,post_translational,0,0,1,1,0,0,1,1,
ACSS2,BECN1,transcriptional,1,1,1,1,0,0,1,1,28552616
ACSS2,CTSA,transcriptional,1,1,1,1,0,0,1,1,28552616
ACSS2,GBA1,transcriptional,1,1,1,1,0,0,1,1,28552616
ACSS2,GUSB,transcriptional,1,1,1,1,0,0,1,1,28552616
ACSS2,LAMP1,transcriptional,1,1,1,1,0,0,1,1,28552616
ACSS2,MAP1LC3B,transcriptional,1,1,1,1,0,0,1,1,28552616
ACSS2,PPM1D,transcriptional,1,1,1,1,0,0,1,1,28552616
ACSS2,RBM39,post_translational,0,0,1,1,0,0,1,1,
ACTA1,CDC42,post_translational,0,0,1,1,0,0,1,1,
ACTA1,CRKL,post_translational,0,0,1,1,0,0,1,1,
ACTA1,CTTN,post_translational,2,2,1,1,0,0,1,1,11018051;7680654
ACTA1,PIK3CA,post_translational,0,0,1,1,0,0,1,1,
ACTA1,PIK3R1,post_translational,0,0,1,1,0,0,1,1,
ACTA1,RAC1,post_translational,2,2,1,1,0,0,1,1,11027608;16189514
ACTA1,RHOA,post_translational,0,0,1,1,0,0,1,1,
ACTA1,SIRT6,post_translational,1,1,0,0,0,0,1,0,30504065
ACTB,ABL1,post_translational,1,1,0,0,1,1,1,1,8294516
ACTB,ARPC2,post_translational,2,2,1,1,0,0,1,1,10592173;9600938
ACTB,CFL1,post_translational,18,18,0,0,1,1,1,1,10592173;10980704;15364581;16189514;16713569;19704022;25416956;29892012;31515488;32296183;33961781;35271311;8913641
ACTB,CTTN,post_translational,2,2,1,1,0,0,1,1,11018051;7680654
ACTB,ERBB2,post_translational,1,1,0,0,0,0,1,0,23228483
ACTB,GTF2A1,post_translational,0,0,1,1,0,0,1,1,
ACTB,GTF2B,post_translational,0,0,1,1,0,0,1,1,
ACTB,GTF2E1,post_translational,0,0,1,1,0,0,1,1,
ACTB,GTF2F1,post_translational,0,0,1,1,0,0,1,1,
ACTB,GTF3A,post_translational,0,0,1,1,0,0,1,1,
ACTB,IFNB1,post_translational,0,0,1,1,0,0,1,1,
ACTB,NOS3,post_translational,0,0,1,1,0,0,1,1,
ACTB,NR3C1,post_translational,0,0,1,1,0,0,1,1,
ACTB,PLD1,post_translational,2,2,0,0,1,1,1,1,11373276
ACTB,POLR2A,post_translational,5,5,1,1,0,0,1,1,10773068;18710935
ACTB,PRKCA,post_translational,2,2,1,0,0,0,1,0,10592173;15590896
ACTB,RHOA,post_translational,1,1,1,0,0,0,1,0,10592173
ACTB,STAT6,post_translational,1,1,0,0,0,0,1,0,28811825
ACTB,TAF1,post_translational,0,0,1,1,0,0,1,1,
ACTG1,APAF1,post_translational,0,0,1,1,0,0,1,1,
ACTL6A,ATM,post_translational,2,4,1,1,0,0,1,1,16141325
ACTL6A,CAD,post_translational,0,0,1,1,0,0,1,1,
ACTL6A,GPAM,post_translational,0,0,1,1,0,0,1,1,
ACTL6A,HSPD1,post_translational,0,0,1,1,0,0,1,1,
ACTL6A,NCL,post_translational,0,0,1,1,0,0,1,1,
ACTL6A,NME1,post_translational,0,0,1,1,0,0,1,1,
ACTL6A,PTMA,post_translational,0,0,1,1,0,0,1,1,
ACTL6A,TCEAL1,post_translational,0,0,0,0,1,1,1,1,
ACTN1,AGRN,post_translational,0,0,0,0,1,1,1,1,
ACTN1,CAPN1,post_translational,1,1,0,0,1,1,1,1,8617943
ACTN1,CRKL,post_translational,0,0,1,1,0,0,1,1,
ACTN1,GRIN2B,post_translational,1,1,0,0,0,0,1,0,22427672
ACTN1,LPP,post_translational,2,2,1,1,0,0,1,1,12615977
ACTN1,PIK3CA,post_translational,0,0,1,1,0,0,1,1,
ACTN1,PIK3R1,post_translational,0,0,1,1,0,0,1,1,
ACTN1,PKD2L1,post_translational,0,0,1,1,0,0,1,1,
ACTN1,PLD1,post_translational,1,1,0,0,1,1,1,1,10801846
ACTN1,PLD2,post_translational,1,1,0,0,1,1,1,1,10801846
ACTN1,PTK2,post_translational,4,4,1,0,1,0,1,0,11369769;16291744;17936423
ACTN1,PTPN1,post_translational,3,3,0,0,1,0,1,0,16291744;17145710
ACTN1,PTPN6,post_translational,2,2,0,0,1,0,1,0,15070900
ACTN1,RHOA,post_translational,0,0,1,1,0,0,1,1,
ACTN1,SRC,post_translational,4,4,1,1,0,0,1,1,16291744;17145710
ACTN2,CRKL,post_translational,0,0,1,1,0,0,1,1,
ACTN2,PIK3CA,post_translational,0,0,1,1,0,0,1,1,
ACTN2,PIK3R1,post_translational,0,0,1,1,0,0,1,1,
ACTN2,RHOA,post_translational,0,0,1,1,0,0,1,1,
ACTN2,SRC,post_translational,0,0,1,1,0,0,1,1,
ACTN3,CRKL,post_translational,0,0,1,1,0,0,1,1,
ACTN3,PIK3CA,post_translational,0,0,1,1,0,0,1,1,
ACTN3,PIK3R1,post_translational,0,0,1,1,0,0,1,1,
ACTN3,RHOA,post_translational,0,0,1,1,0,0,1,1,
ACTN3,SRC,post_translational,0,0,1,1,0,0,1,1,
ACTN4,CRKL,post_translational,0,0,1,1,0,0,1,1,
ACTN4,NOS3,post_translational,2,2,0,0,1,1,1,1,18180332
ACTN4,PIK3CA,post_translational,0,0,1,1,0,0,1,1,
ACTN4,PIK3R1,post_translational,0,0,1,1,0,0,1,1,
ACTN4,RHOA,post_translational,0,0,1,1,0,0,1,1,
ACTN4,SRC,post_translational,0,0,1,1,0,0,1,1,
ACTR2,ACVR1B,post_translational,2,2,1,1,0,0,1,1,16446785;23331499
ACTR2,ADRB2,post_translational,1,1,0,0,0,0,1,0,32196115
ACTR2,LDLR,post_translational,1,1,0,0,0,0,1,0,32196115
ACTR2,LRP2,post_translational,1,1,0,0,0,0,1,0,32196115
ACTRT1,DSTN,post_translational,0,0,1,1,0,0,1,1,
ACTRT1,GSN,post_translational,0,0,1,1,0,0,1,1,
ACVR1,ACVR1B,post_translational,1,1,0,0,0,0,1,0,16189514
ACVR1,AJUBA,post_translational,0,0,0,0,0,0,1,0,
ACVR1,AP2B1,post_translational,1,1,0,0,0,0,1,0,15761153
ACVR1,ARL13B,post_translational,0,0,0,0,0,0,1,0,
ACVR1,BMP2,post_translational,1,1,0,0,0,0,1,0,8006002
ACVR1,BMP7,post_translational,4,4,0,0,0,0,1,0,16189514;18070108;8006002
ACVR1,CDH5,post_translational,1,1,0,0,0,0,1,0,26598555
ACVR1,CHN1,post_translational,1,1,0,0,0,0,1,0,15761153
ACVR1,CREBBP,post_translational,1,1,0,0,0,0,1,0,9267036
ACVR1,DCAF6,post_translational,1,1,0,0,0,0,1,0,15761153
ACVR1,DNAJB2,post_translational,0,0,1,1,0,0,1,1,
ACVR1,DUSP13A,post_translational,1,1,0,0,0,0,1,0,15761153
ACVR1,DUSP13B,post_translational,1,1,0,0,0,0,1,0,15761153
ACVR1,E2F3,post_translational,0,0,1,1,0,0,1,1,
ACVR1,ENG,post_translational,2,2,0,0,0,0,1,0,16189514;9872992
ACVR1,ETS1,post_translational,0,0,1,1,0,0,1,1,
ACVR1,FANCL,post_translational,1,1,0,0,0,0,1,0,15761153
ACVR1,FBXO30,post_translational,1,1,0,0,0,0,1,0,15761153
ACVR1,FBXO44,post_translational,0,0,0,0,0,0,1,0,
ACVR1,FCHO1,post_translational,1,1,0,0,0,0,1,0,15761153
ACVR1,FGD6,post_translational,1,1,0,0,0,0,1,0,15761153
ACVR1,FGR,post_translational,0,0,1,1,0,0,1,1,
ACVR1,FKBP4,post_translational,1,1,0,0,0,0,1,0,15761153
ACVR1,FNTA,post_translational,2,2,0,0,0,0,1,0,16189514;8599089
ACVR1,GADD45A,post_translational,0,0,1,1,0,0,1,1,
ACVR1,GDF5,post_translational,1,1,0,0,0,0,1,0,8702914
ACVR1,IGSF1,post_translational,1,1,0,0,0,0,1,0,11266516
ACVR1,ILKAP,post_translational,0,0,0,0,0,0,1,0,
ACVR1,INHBA,post_translational,2,2,0,0,0,0,1,0,11266516;16189514
ACVR1,INHBB,post_translational,1,1,0,0,0,0,1,0,11266516
ACVR1,INHBC,post_translational,1,1,0,0,0,0,1,0,12651901
ACVR1,MCM5,post_translational,0,0,1,1,0,0,1,1,
ACVR1,MDM2,post_translational,0,0,1,1,0,0,1,1,
ACVR1,NAA20,post_translational,0,0,0,0,0,0,1,0,
ACVR1,NAA50,post_translational,0,0,0,0,0,0,1,0,
ACVR1,NFATC4,post_translational,0,0,1,1,0,0,1,1,
ACVR1,NKIRAS1,post_translational,1,1,0,0,0,0,1,0,15761153
ACVR1,NRAS,post_translational,1,1,0,0,0,0,1,0,15761153
ACVR1,ORC1,post_translational,0,0,1,1,0,0,1,1,
ACVR1,OTUD7B,post_translational,0,0,1,1,0,0,1,1,
ACVR1,PLEK,post_translational,1,1,0,0,0,0,1,0,15761153
ACVR1,PLEKHB1,post_translational,1,1,0,0,0,0,1,0,15761153
ACVR1,PLEKHJ1,post_translational,1,1,0,0,0,0,1,0,15761153
